,min_sample,epsilon,n_cluster,silhouette_score,calinski_harabasz_score
509,131,1.6,2,0.3310731508543522,132.61337023748905
510,131,1.7,2,0.3310731508543522,132.61337023748905
511,131,1.8,2,0.4547014186788902,49.87623575468306
512,131,1.9,2,0.4547014186788902,49.87623575468306
513,136,0.1,14,-0.01353309244992519,170.14843031847917
514,136,0.2,14,-0.01353309244992519,170.14843031847917
515,136,0.3,14,-0.01353309244992519,170.14843031847917
516,136,0.4,14,-0.01353309244992519,170.14843031847917
517,136,0.5,14,-0.01353309244992519,170.14843031847917
518,136,0.6,14,-0.01353309244992519,170.14843031847917
519,136,0.7,14,-0.01353309244992519,170.14843031847917
520,136,0.8,14,-0.01353309244992519,170.14843031847917
521,136,0.9,14,-0.01353309244992519,170.14843031847917
522,136,1.0,6,0.1526631730217556,1005.3173257374103
523,136,1.1,6,0.1526631730217556,1005.3173257374103
524,136,1.2,6,0.1526631730217556,1005.3173257374103
525,136,1.3,6,0.1526631730217556,1005.3173257374103
526,136,1.4,6,0.1526631730217556,1005.3173257374103
527,136,1.5,2,0.32762369179583967,130.80705909477572
528,136,1.6,2,0.32762369179583967,130.80705909477572
529,136,1.7,2,0.32762369179583967,130.80705909477572
530,136,1.8,2,0.4435735620142759,50.754265083178026
531,136,1.9,2,0.4435735620142759,50.754265083178026
532,141,0.1,11,-0.03822096164121009,174.71711682483866
533,141,0.2,11,-0.03822096164121009,174.71711682483866
534,141,0.3,11,-0.03822096164121009,174.71711682483866
535,141,0.4,11,-0.03822096164121009,174.71711682483866
536,141,0.5,11,-0.03822096164121009,174.71711682483866
537,141,0.6,11,-0.03822096164121009,174.71711682483866
538,141,0.7,11,-0.03822096164121009,174.71711682483866
539,141,0.8,11,-0.03822096164121009,174.71711682483866
540,141,0.9,11,-0.03822096164121009,174.71711682483866
541,141,1.0,6,0.15091345058924605,998.784079757501
542,141,1.1,6,0.15091345058924605,998.784079757501
543,141,1.2,6,0.15091345058924605,998.784079757501
544,141,1.3,6,0.15091345058924605,998.784079757501
545,141,1.4,6,0.15091345058924605,998.784079757501
546,141,1.5,2,0.3233728753571168,131.71347857636115
547,141,1.6,2,0.3233728753571168,131.71347857636115
548,141,1.7,2,0.3233728753571168,131.71347857636115
549,141,1.8,2,0.4435735620142759,50.754265083178026
550,141,1.9,2,0.4435735620142759,50.754265083178026
551,146,0.1,10,-0.0579980081107821,175.37624877775303
552,146,0.2,10,-0.0579980081107821,175.37624877775303
553,146,0.3,10,-0.0579980081107821,175.37624877775303
554,146,0.4,10,-0.0579980081107821,175.37624877775303
555,146,0.5,10,-0.0579980081107821,175.37624877775303
556,146,0.6,10,-0.0579980081107821,175.37624877775303
557,146,0.7,10,-0.0579980081107821,175.37624877775303
558,146,0.8,10,-0.0579980081107821,175.37624877775303
559,146,0.9,10,-0.0579980081107821,175.37624877775303
560,146,1.0,6,0.15042301065818733,996.6612718236868
561,146,1.1,6,0.15042301065818733,996.6612718236868
562,146,1.2,6,0.15042301065818733,996.6612718236868
563,146,1.3,6,0.15042301065818733,996.6612718236868
564,146,1.4,6,0.15042301065818733,996.6612718236868
565,146,1.5,2,0.31795333927006475,137.049044903899
566,146,1.6,2,0.31795333927006475,137.049044903899
567,146,1.7,2,0.31795333927006475,137.049044903899
568,146,1.8,2,0.4435735620142759,50.754265083178026
569,146,1.9,2,0.4435735620142759,50.754265083178026
570,151,0.1,9,-0.07740706143383416,176.7323636734671
571,151,0.2,9,-0.07740706143383416,176.7323636734671
572,151,0.3,9,-0.07740706143383416,176.7323636734671
573,151,0.4,9,-0.07740706143383416,176.7323636734671
574,151,0.5,9,-0.07740706143383416,176.7323636734671
575,151,0.6,9,-0.07740706143383416,176.7323636734671
576,151,0.7,9,-0.07740706143383416,176.7323636734671
577,151,0.8,9,-0.07740706143383416,176.7323636734671
578,151,0.9,9,-0.07740706143383416,176.7323636734671
579,151,1.0,6,0.1476812441740633,992.0917103540355
580,151,1.1,6,0.1476812441740633,992.0917103540355
581,151,1.2,6,0.1476812441740633,992.0917103540355
582,151,1.3,6,0.1476812441740633,992.0917103540355
583,151,1.4,6,0.1476812441740633,992.0917103540355
584,151,1.5,2,0.3097916876204368,160.2481213880231
585,151,1.6,2,0.3097916876204368,160.2481213880231
586,151,1.7,2,0.3097916876204368,160.2481213880231
587,151,1.8,2,0.4435735620142759,50.754265083178026
588,151,1.9,2,0.4435735620142759,50.754265083178026
589,156,0.1,8,-0.09924929989044884,178.10025093655835
590,156,0.2,8,-0.09924929989044884,178.10025093655835
591,156,0.3,8,-0.09924929989044884,178.10025093655835
592,156,0.4,8,-0.09924929989044884,178.10025093655835
593,156,0.5,8,-0.09924929989044884,178.10025093655835
594,156,0.6,8,-0.09924929989044884,178.10025093655835
595,156,0.7,8,-0.09924929989044884,178.10025093655835
596,156,0.8,8,-0.09924929989044884,178.10025093655835
597,156,0.9,8,-0.09924929989044884,178.10025093655835
598,156,1.0,6,0.14572922241277542,988.4852742404604
599,156,1.1,6,0.14572922241277542,988.4852742404604
600,156,1.2,6,0.14572922241277542,988.4852742404604
601,156,1.3,6,0.14572922241277542,988.4852742404604
602,156,1.4,6,0.14572922241277542,988.4852742404604
603,156,1.5,2,0.3097916876204368,160.2481213880231
604,156,1.6,2,0.3097916876204368,160.2481213880231
605,156,1.7,2,0.3097916876204368,160.2481213880231
606,156,1.8,2,0.4435735620142759,50.754265083178026
607,156,1.9,2,0.4435735620142759,50.754265083178026
608,161,0.1,6,-0.12233186251212537,189.09761788702698
609,161,0.2,6,-0.12233186251212537,189.09761788702698
610,161,0.3,6,-0.12233186251212537,189.09761788702698
611,161,0.4,6,-0.12233186251212537,189.09761788702698
612,161,0.5,6,-0.12233186251212537,189.09761788702698
613,161,0.6,6,-0.12233186251212537,189.09761788702698
614,161,0.7,6,-0.12233186251212537,189.09761788702698
615,161,0.8,6,-0.12233186251212537,189.09761788702698
616,161,0.9,6,-0.12233186251212537,189.09761788702698
617,161,1.0,6,0.1442358491344862,983.6665530607332
618,161,1.1,6,0.1442358491344862,983.6665530607332
619,161,1.2,6,0.1442358491344862,983.6665530607332
620,161,1.3,6,0.1442358491344862,983.6665530607332
621,161,1.4,6,0.1442358491344862,983.6665530607332
622,161,1.5,2,0.3097916876204368,160.2481213880231
623,161,1.6,2,0.3097916876204368,160.2481213880231
624,161,1.7,2,0.3097916876204368,160.2481213880231
625,161,1.8,2,0.4435735620142759,50.754265083178026
626,161,1.9,2,0.4435735620142759,50.754265083178026
627,166,0.1,6,-0.12233186251212537,189.09761788702698
628,166,0.2,6,-0.12233186251212537,189.09761788702698
629,166,0.3,6,-0.12233186251212537,189.09761788702698
630,166,0.4,6,-0.12233186251212537,189.09761788702698
631,166,0.5,6,-0.12233186251212537,189.09761788702698
632,166,0.6,6,-0.12233186251212537,189.09761788702698
633,166,0.7,6,-0.12233186251212537,189.09761788702698
634,166,0.8,6,-0.12233186251212537,189.09761788702698
635,166,0.9,6,-0.12233186251212537,189.09761788702698
636,166,1.0,6,0.14377331834872487,980.9514575063645
637,166,1.1,6,0.14377331834872487,980.9514575063645
638,166,1.2,6,0.14377331834872487,980.9514575063645
639,166,1.3,6,0.14377331834872487,980.9514575063645
640,166,1.4,6,0.14377331834872487,980.9514575063645
641,166,1.5,2,0.31654432271292443,183.7380722547478
642,166,1.6,2,0.31654432271292443,183.7380722547478
643,166,1.7,2,0.31654432271292443,183.7380722547478
644,166,1.8,2,0.4396087576102103,52.832364576086555
645,166,1.9,2,0.4396087576102103,52.832364576086555
646,171,0.1,5,-0.11849847314854019,200.1412011122149
647,171,0.2,5,-0.11849847314854019,200.1412011122149
648,171,0.3,5,-0.11849847314854019,200.1412011122149
649,171,0.4,5,-0.11849847314854019,200.1412011122149
650,171,0.5,5,-0.11849847314854019,200.1412011122149
651,171,0.6,5,-0.11849847314854019,200.1412011122149
652,171,0.7,5,-0.11849847314854019,200.1412011122149
653,171,0.8,5,-0.11849847314854019,200.1412011122149
654,171,0.9,5,-0.11849847314854019,200.1412011122149
655,171,1.0,6,0.14357164805902778,979.5983146805434
656,171,1.1,6,0.14357164805902778,979.5983146805434
657,171,1.2,6,0.14357164805902778,979.5983146805434
658,171,1.3,6,0.14357164805902778,979.5983146805434
659,171,1.4,6,0.14357164805902778,979.5983146805434
660,171,1.5,2,0.3159837006506728,184.66364518681561
661,171,1.6,2,0.3159837006506728,184.66364518681561
662,171,1.7,2,0.3159837006506728,184.66364518681561
663,171,1.8,2,0.4396087576102103,52.832364576086555
664,171,1.9,2,0.4396087576102103,52.832364576086555
665,176,0.1,5,-0.11849847314854019,200.1412011122149
666,176,0.2,5,-0.11849847314854019,200.1412011122149
667,176,0.3,5,-0.11849847314854019,200.1412011122149
668,176,0.4,5,-0.11849847314854019,200.1412011122149
669,176,0.5,5,-0.11849847314854019,200.1412011122149
670,176,0.6,5,-0.11849847314854019,200.1412011122149
671,176,0.7,5,-0.11849847314854019,200.1412011122149
672,176,0.8,5,-0.11849847314854019,200.1412011122149
673,176,0.9,5,-0.11849847314854019,200.1412011122149
674,176,1.0,6,0.14080962964035557,973.0127329145035
675,176,1.1,6,0.14080962964035557,973.0127329145035
676,176,1.2,6,0.14080962964035557,973.0127329145035
677,176,1.3,6,0.14080962964035557,973.0127329145035
678,176,1.4,6,0.14080962964035557,973.0127329145035
679,176,1.5,2,0.3159837006506728,184.66364518681561
680,176,1.6,2,0.3159837006506728,184.66364518681561
681,176,1.7,2,0.3159837006506728,184.66364518681561
682,176,1.8,2,0.4396087576102103,52.832364576086555
683,176,1.9,2,0.4396087576102103,52.832364576086555
684,181,0.1,5,-0.11849847314854019,200.1412011122149
685,181,0.2,5,-0.11849847314854019,200.1412011122149
686,181,0.3,5,-0.11849847314854019,200.1412011122149
687,181,0.4,5,-0.11849847314854019,200.1412011122149
688,181,0.5,5,-0.11849847314854019,200.1412011122149
689,181,0.6,5,-0.11849847314854019,200.1412011122149
690,181,0.7,5,-0.11849847314854019,200.1412011122149
691,181,0.8,5,-0.11849847314854019,200.1412011122149
692,181,0.9,5,-0.11849847314854019,200.1412011122149
693,181,1.0,6,0.13957487928038026,966.7500700780297
694,181,1.1,6,0.13957487928038026,966.7500700780297
695,181,1.2,6,0.13957487928038026,966.7500700780297
696,181,1.3,6,0.13957487928038026,966.7500700780297
697,181,1.4,6,0.13957487928038026,966.7500700780297
698,181,1.5,2,0.3132629218695286,186.38188172360216
699,181,1.6,2,0.3132629218695286,186.38188172360216
700,181,1.7,2,0.3132629218695286,186.38188172360216
701,181,1.8,2,0.4396087576102103,52.832364576086555
702,181,1.9,2,0.4396087576102103,52.832364576086555
703,186,0.1,5,-0.11849847314854019,200.1412011122149
704,186,0.2,5,-0.11849847314854019,200.1412011122149
705,186,0.3,5,-0.11849847314854019,200.1412011122149
706,186,0.4,5,-0.11849847314854019,200.1412011122149
707,186,0.5,5,-0.11849847314854019,200.1412011122149
708,186,0.6,5,-0.11849847314854019,200.1412011122149
709,186,0.7,5,-0.11849847314854019,200.1412011122149
710,186,0.8,5,-0.11849847314854019,200.1412011122149
711,186,0.9,5,-0.11849847314854019,200.1412011122149
712,186,1.0,6,0.13204693745661267,948.73231221873
713,186,1.1,6,0.13204693745661267,948.73231221873
714,186,1.2,6,0.13204693745661267,948.73231221873
715,186,1.3,6,0.13204693745661267,948.73231221873
716,186,1.4,6,0.13204693745661267,948.73231221873
717,186,1.5,2,0.3097335059870616,184.8546373567189
718,186,1.6,2,0.3097335059870616,184.8546373567189
719,186,1.7,2,0.3097335059870616,184.8546373567189
720,186,1.8,2,0.4396087576102103,52.832364576086555
721,186,1.9,2,0.4396087576102103,52.832364576086555
722,191,0.1,5,-0.11849847314854019,200.1412011122149
723,191,0.2,5,-0.11849847314854019,200.1412011122149
724,191,0.3,5,-0.11849847314854019,200.1412011122149
725,191,0.4,5,-0.11849847314854019,200.1412011122149
726,191,0.5,5,-0.11849847314854019,200.1412011122149
727,191,0.6,5,-0.11849847314854019,200.1412011122149
728,191,0.7,5,-0.11849847314854019,200.1412011122149
729,191,0.8,5,-0.11849847314854019,200.1412011122149
730,191,0.9,5,-0.11849847314854019,200.1412011122149
731,191,1.0,6,0.13164920170031877,947.2127853654404
732,191,1.1,6,0.13164920170031877,947.2127853654404
733,191,1.2,6,0.13164920170031877,947.2127853654404
734,191,1.3,6,0.13164920170031877,947.2127853654404
735,191,1.4,6,0.13164920170031877,947.2127853654404
736,191,1.5,2,0.3051803429315599,183.34228308511095
737,191,1.6,2,0.3051803429315599,183.34228308511095
738,191,1.7,2,0.3051803429315599,183.34228308511095
739,191,1.8,2,0.4372626613289024,56.02675833678972
740,191,1.9,2,0.4372626613289024,56.02675833678972
741,196,0.1,5,-0.11849847314854019,200.1412011122149
742,196,0.2,5,-0.11849847314854019,200.1412011122149
743,196,0.3,5,-0.11849847314854019,200.1412011122149
744,196,0.4,5,-0.11849847314854019,200.1412011122149
745,196,0.5,5,-0.11849847314854019,200.1412011122149
746,196,0.6,5,-0.11849847314854019,200.1412011122149
747,196,0.7,5,-0.11849847314854019,200.1412011122149
748,196,0.8,5,-0.11849847314854019,200.1412011122149
749,196,0.9,5,-0.11849847314854019,200.1412011122149
750,196,1.0,6,0.1315777081584455,946.5606929700929
751,196,1.1,6,0.1315777081584455,946.5606929700929
752,196,1.2,6,0.1315777081584455,946.5606929700929
753,196,1.3,6,0.1315777081584455,946.5606929700929
754,196,1.4,6,0.1315777081584455,946.5606929700929
755,196,1.5,2,0.30434038221824034,182.0622697776393
756,196,1.6,2,0.30434038221824034,182.0622697776393
757,196,1.7,2,0.30434038221824034,182.0622697776393
758,196,1.8,2,0.4372626613289024,56.02675833678972
759,196,1.9,2,0.4372626613289024,56.02675833678972
